video,words,glosses,spoken_language,signed_language,start,end,priority,person_id
37685,nation,nation,en,ase,0,0,5,24
38044,network,network,en,ase,0,0,0,28
38042,network,network,en,ase,0,0,1,18
38047,network,network,en,ase,0,0,2,11
66165,network,network,en,ase,0,0,3,45
38043,network,network,en,ase,0,0,4,25
38045,network,network,en,ase,0,0,5,11
38300,nickel,nickel,en,ase,0,0,0,0
38305,nickel,nickel,en,ase,0,0,1,1
38298,nickel,nickel,en,ase,0,0,2,18
38301,nickel,nickel,en,ase,0,0,3,11
38299,nickel,nickel,en,ase,0,0,4,15
38401,nineteen,nineteen,en,ase,0,0,0,11
38398,nineteen,nineteen,en,ase,0,0,1,1
38399,nineteen,nineteen,en,ase,0,0,2,11
66177,nineteen,nineteen,en,ase,0,0,3,45
66178,nineteen,nineteen,en,ase,0,0,4,45
38396,nineteen,nineteen,en,ase,0,0,5,15
38646,normal,normal,en,ase,0,0,0,1
38642,normal,normal,en,ase,0,0,1,18
66189,normal,normal,en,ase,0,0,2,45
38644,normal,normal,en,ase,0,0,3,11
38643,normal,normal,en,ase,0,0,4,25
38977,november,november,en,ase,0,0,0,1
38972,november,november,en,ase,0,0,1,18
38974,november,november,en,ase,0,0,2,22
38978,november,november,en,ase,0,0,3,6
38973,november,november,en,ase,0,0,4,9
38975,november,november,en,ase,0,0,5,24
39115,nut,nut,en,ase,0,0,0,21
39118,nut,nut,en,ase,0,0,1,-1
66220,nut,nut,en,ase,0,0,2,45
39116,nut,nut,en,ase,0,0,3,24
39114,nut,nut,en,ase,0,0,4,18
39370,octopus,octopus,en,ase,0,0,0,0
66222,octopus,octopus,en,ase,0,0,1,53
39373,octopus,octopus,en,ase,0,0,2,6
69417,octopus,octopus,en,ase,0,0,3,-1
39369,octopus,octopus,en,ase,0,0,4,15
39674,once,once,en,ase,0,0,0,18
39682,once,once,en,ase,0,0,1,11
66227,once,once,en,ase,0,0,2,45
39679,once,once,en,ase,0,0,3,15
39680,once,once,en,ase,0,0,4,24
40229,organize,organize,en,ase,0,0,0,17
40226,organize,organize,en,ase,0,0,1,18
40234,organize,organize,en,ase,0,0,2,1
40235,organize,organize,en,ase,0,0,3,1
40231,organize,organize,en,ase,0,0,4,7
40230,organize,organize,en,ase,0,0,5,11
40560,over,over,en,ase,0,0,0,17
40565,over,over,en,ase,0,0,1,1
40566,over,over,en,ase,0,0,2,1
40561,over,over,en,ase,0,0,3,24
40559,over,over,en,ase,0,0,4,15
40660,owl,owl,en,ase,0,0,0,17
40658,owl,owl,en,ase,0,0,1,82
66256,owl,owl,en,ase,0,0,2,-1
40659,owl,owl,en,ase,0,0,3,19
40661,owl,owl,en,ase,0,0,4,-1
40701,p,p,en,ase,0,0,0,18
42513,p,p,en,ase,0,0,1,1
66054,p,p,en,ase,0,0,2,46
42512,p,p,en,ase,0,0,3,9
42514,p,p,en,ase,0,0,4,6
42511,p,p,en,ase,0,0,5,14
41056,parachute,parachute,en,ase,0,0,0,0
41054,parachute,parachute,en,ase,0,0,1,8
41058,parachute,parachute,en,ase,0,0,2,63
41055,parachute,parachute,en,ase,0,0,3,15
41079,paragraph,paragraph,en,ase,0,0,0,0
41077,paragraph,paragraph,en,ase,0,0,1,18
41082,paragraph,paragraph,en,ase,0,0,2,11
41080,paragraph,paragraph,en,ase,0,0,3,24
41078,paragraph,paragraph,en,ase,0,0,4,15
41097,parallel,parallel,en,ase,0,0,0,1
41095,parallel,parallel,en,ase,0,0,1,0
41093,parallel,parallel,en,ase,0,0,2,18
66263,parallel,parallel,en,ase,0,0,3,29
41094,parallel,parallel,en,ase,0,0,4,2
41579,pay attention,pay attention,en,ase,0,0,0,18
41584,pay attention,pay attention,en,ase,0,0,1,8
68128,pay attention,pay attention,en,ase,0,0,2,2
41580,pay attention,pay attention,en,ase,0,0,3,43
41582,pay attention,pay attention,en,ase,0,0,4,24
41643,peace,peace,en,ase,0,0,0,18
41657,peace,peace,en,ase,0,0,1,1
41654,peace,peace,en,ase,0,0,2,24
41653,peace,peace,en,ase,0,0,3,43
41696,peanut butter,peanut butter,en,ase,0,0,0,11
66272,peanut butter,peanut butter,en,ase,0,0,1,29
41692,peanut butter,peanut butter,en,ase,0,0,2,18
41693,peanut butter,peanut butter,en,ase,0,0,3,15
41694,peanut butter,peanut butter,en,ase,0,0,4,24
42040,perfume,perfume,en,ase,0,0,0,0
42039,perfume,perfume,en,ase,0,0,1,17
42045,perfume,perfume,en,ase,0,0,2,1
42044,perfume,perfume,en,ase,0,0,3,1
42036,perfume,perfume,en,ase,0,0,4,18
42041,perfume,perfume,en,ase,0,0,5,24
42213,personality,personality,en,ase,0,0,0,18
42217,personality,personality,en,ase,0,0,1,1
42218,personality,personality,en,ase,0,0,2,6
42214,personality,personality,en,ase,0,0,3,9
42215,personality,personality,en,ase,0,0,4,7
42314,pet,pet,en,ase,0,0,0,1
42316,pet,pet,en,ase,0,0,1,6
66283,pet,pet,en,ase,0,0,2,29
42309,pet,pet,en,ase,0,0,3,20
42308,pet,pet,en,ase,0,0,4,15
42381,philadelphia,philadelphia,en,ase,0,0,0,11
42378,philadelphia,philadelphia,en,ase,0,0,1,18
66284,philadelphia,philadelphia,en,ase,0,0,2,29
66285,philadelphia,philadelphia,en,ase,0,0,3,29
42379,philadelphia,philadelphia,en,ase,0,0,4,11
70138,philadelphia,philadelphia,en,ase,0,0,5,8
42544,physician,physician,en,ase,0,0,0,11
42545,physician,physician,en,ase,0,0,1,11
42540,physician,physician,en,ase,0,0,2,43
42542,physician,physician,en,ase,0,0,3,14
42541,physician,physician,en,ase,0,0,4,31
42546,physician,physician,en,ase,0,0,5,6
42668,piece,piece,en,ase,0,0,0,6
42667,piece,piece,en,ase,0,0,1,11
42664,piece,piece,en,ase,0,0,2,25
42665,piece,piece,en,ase,0,0,3,24
42663,piece,piece,en,ase,0,0,4,8
42940,pity,pity,en,ase,0,0,0,17
42939,pity,pity,en,ase,0,0,1,15
42938,pity,pity,en,ase,0,0,2,18
42945,pity,pity,en,ase,0,0,3,11
42942,pity,pity,en,ase,0,0,4,11
43083,plant,plant,en,ase,0,0,0,11
43079,plant,plant,en,ase,0,0,1,20
43081,plant,plant,en,ase,0,0,2,11
43078,plant,plant,en,ase,0,0,3,11
43253,plenty,plenty,en,ase,0,0,0,18
43257,plenty,plenty,en,ase,0,0,1,11
43258,plenty,plenty,en,ase,0,0,2,11
43255,plenty,plenty,en,ase,0,0,3,11
43259,plenty,plenty,en,ase,0,0,4,6
43254,plenty,plenty,en,ase,0,0,5,15
43368,pneumonia,pneumonia,en,ase,0,0,0,15
43367,pneumonia,pneumonia,en,ase,0,0,1,17
43371,pneumonia,pneumonia,en,ase,0,0,2,63
43370,pneumonia,pneumonia,en,ase,0,0,3,75
43369,pneumonia,pneumonia,en,ase,0,0,4,14
43364,pneumonia,pneumonia,en,ase,0,0,5,18
43595,politics,politics,en,ase,0,0,0,17
43598,politics,politics,en,ase,0,0,1,1
43593,politics,politics,en,ase,0,0,2,18
66309,politics,politics,en,ase,0,0,3,36
43594,politics,politics,en,ase,0,0,4,19
43596,politics,politics,en,ase,0,0,5,24
43801,position,position,en,ase,0,0,0,17
43799,position,position,en,ase,0,0,1,18
43805,position,position,en,ase,0,0,2,6
43800,position,position,en,ase,0,0,3,54
43802,position,position,en,ase,0,0,4,24
43987,pound,pound,en,ase,0,0,0,0
43994,pound,pound,en,ase,0,0,1,1
43989,pound,pound,en,ase,0,0,2,24
43988,pound,pound,en,ase,0,0,3,24
43986,pound,pound,en,ase,0,0,4,15
44001,pour,pour,en,ase,0,0,0,21
44007,pour,pour,en,ase,0,0,1,1
44000,pour,pour,en,ase,0,0,2,9
43999,pour,pour,en,ase,0,0,3,0
44101,praise,praise,en,ase,0,0,0,1
44100,praise,praise,en,ase,0,0,1,1
44096,praise,praise,en,ase,0,0,2,18
44098,praise,praise,en,ase,0,0,3,10
44097,praise,praise,en,ase,0,0,4,15
44151,preach,preach,en,ase,0,0,0,1
44148,preach,preach,en,ase,0,0,1,21
44147,preach,preach,en,ase,0,0,2,15
44149,preach,preach,en,ase,0,0,3,24
44137,preach,preach,en,ase,0,0,4,18
44143,preacher,preacher,en,ase,0,0,0,1
44140,preacher,preacher,en,ase,0,0,1,18
44144,preacher,preacher,en,ase,0,0,2,6
44141,preacher,preacher,en,ase,0,0,3,24
44224,prefer,prefer,en,ase,0,0,0,-1
44213,prefer,prefer,en,ase,0,0,1,18
44225,prefer,prefer,en,ase,0,0,2,6
44221,prefer,prefer,en,ase,0,0,3,24
44397,pressure,pressure,en,ase,0,0,0,28
44394,pressure,pressure,en,ase,0,0,1,18
44400,pressure,pressure,en,ase,0,0,2,1
44396,pressure,pressure,en,ase,0,0,3,65
44398,pressure,pressure,en,ase,0,0,4,24
44401,pressure,pressure,en,ase,0,0,5,6
44538,principal,principal,en,ase,0,0,0,16
44541,principal,principal,en,ase,0,0,1,1
66331,principal,principal,en,ase,0,0,2,29
44542,principal,principal,en,ase,0,0,3,6
44539,principal,principal,en,ase,0,0,4,24
44586,priority,priority,en,ase,0,0,0,17
44584,priority,priority,en,ase,0,0,1,17
44587,priority,priority,en,ase,0,0,2,17
44582,priority,priority,en,ase,0,0,3,18
44592,priority,priority,en,ase,0,0,4,6
44588,priority,priority,en,ase,0,0,5,11
44778,professional,professional,en,ase,0,0,0,17
44779,professional,professional,en,ase,0,0,1,17
44782,professional,professional,en,ase,0,0,2,1
44777,professional,professional,en,ase,0,0,3,17
44780,professional,professional,en,ase,0,0,4,24
44776,professional,professional,en,ase,0,0,5,15
44794,professor,professor,en,ase,0,0,0,1
44793,professor,professor,en,ase,0,0,1,1
44789,professor,professor,en,ase,0,0,2,18
44790,professor,professor,en,ase,0,0,3,0
44791,professor,professor,en,ase,0,0,4,24
44910,promote,promote,en,ase,0,0,0,11
44911,promote,promote,en,ase,0,0,1,6
66340,promote,promote,en,ase,0,0,2,46
44907,promote,promote,en,ase,0,0,3,24
44906,promote,promote,en,ase,0,0,4,15
45054,prostitute,prostitute,en,ase,0,0,0,11
45055,prostitute,prostitute,en,ase,0,0,1,6
45050,prostitute,prostitute,en,ase,0,0,2,18
45051,prostitute,prostitute,en,ase,0,0,3,19
45052,prostitute,prostitute,en,ase,0,0,4,24
45091,proud,proud,en,ase,0,0,0,17
45094,proud,proud,en,ase,0,0,1,1
45089,proud,proud,en,ase,0,0,2,18
45092,proud,proud,en,ase,0,0,3,24
45095,proud,proud,en,ase,0,0,4,6
45090,proud,proud,en,ase,0,0,5,40
45821,quote,quote,en,ase,0,0,0,0
45824,quote,quote,en,ase,0,0,1,1
45820,quote,quote,en,ase,0,0,2,15
45822,quote,quote,en,ase,0,0,3,14
45819,quote,quote,en,ase,0,0,4,2
46492,receive,receive,en,ase,0,0,0,9
46495,receive,receive,en,ase,0,0,1,1
46489,receive,receive,en,ase,0,0,2,18
46491,receive,receive,en,ase,0,0,3,15
46493,receive,receive,en,ase,0,0,4,24
46501,recent,recent,en,ase,0,0,0,17
46502,recent,recent,en,ase,0,0,1,17
66376,recent,recent,en,ase,0,0,2,81
66377,recent,recent,en,ase,0,0,3,11
46503,recent,recent,en,ase,0,0,4,24
46500,recent,recent,en,ase,0,0,5,15
46752,reduce,reduce,en,ase,0,0,0,21
46753,reduce,reduce,en,ase,0,0,1,28
46759,reduce,reduce,en,ase,0,0,2,1
46750,reduce,reduce,en,ase,0,0,3,18
46754,reduce,reduce,en,ase,0,0,4,11
46773,refer,refer,en,ase,0,0,0,18
46792,refer,refer,en,ase,0,0,1,17
46793,refer,refer,en,ase,0,0,2,17
46795,refer,refer,en,ase,0,0,3,11
46791,refer,refer,en,ase,0,0,4,15
46776,referee,referee,en,ase,0,0,0,0
46779,referee,referee,en,ase,0,0,1,1
46780,referee,referee,en,ase,0,0,2,1
46774,referee,referee,en,ase,0,0,3,18
46775,referee,referee,en,ase,0,0,4,43
46781,referee,referee,en,ase,0,0,5,6
47029,relate,relate,en,ase,0,0,0,16
47032,relate,relate,en,ase,0,0,1,45
47025,relate,relate,en,ase,0,0,2,18
47028,relate,relate,en,ase,0,0,3,15
47030,relate,relate,en,ase,0,0,4,24
47063,relax,relax,en,ase,0,0,0,1
47058,relax,relax,en,ase,0,0,1,18
47059,relax,relax,en,ase,0,0,2,19
47060,relax,relax,en,ase,0,0,3,24
47222,remote control,remote control,en,ase,0,0,0,17
47224,remote control,remote control,en,ase,0,0,1,1
66389,remote control,remote control,en,ase,0,0,2,53
47220,remote control,remote control,en,ase,0,0,3,18
47221,remote control,remote control,en,ase,0,0,4,25
47272,rent,rent,en,ase,0,0,0,17
47277,rent,rent,en,ase,0,0,1,1
47269,rent,rent,en,ase,0,0,2,18
47273,rent,rent,en,ase,0,0,3,24
47271,rent,rent,en,ase,0,0,4,15
47441,reputation,reputation,en,ase,0,0,0,0
47444,reputation,reputation,en,ase,0,0,1,63
47445,reputation,reputation,en,ase,0,0,2,6
47439,reputation,reputation,en,ase,0,0,3,18
47440,reputation,reputation,en,ase,0,0,4,15
47442,reputation,reputation,en,ase,0,0,5,24
47557,resign,resign,en,ase,0,0,0,1
47552,resign,resign,en,ase,0,0,1,8
66394,resign,resign,en,ase,0,0,2,11
47555,resign,resign,en,ase,0,0,3,24
47554,resign,resign,en,ase,0,0,4,15
47559,resign,resign,en,ase,0,0,5,6
47648,responsible,responsible,en,ase,0,0,0,11
47650,responsible,responsible,en,ase,0,0,1,6
47646,responsible,responsible,en,ase,0,0,2,24
47649,responsible,responsible,en,ase,0,0,3,6
47645,responsible,responsible,en,ase,0,0,4,19
48077,ridiculous,ridiculous,en,ase,0,0,0,1
66407,ridiculous,ridiculous,en,ase,0,0,1,11
48078,ridiculous,ridiculous,en,ase,0,0,2,6
48072,ridiculous,ridiculous,en,ase,0,0,3,18
48073,ridiculous,ridiculous,en,ase,0,0,4,50
48074,ridiculous,ridiculous,en,ase,0,0,5,14
48277,road,road,en,ase,0,0,0,1
48264,road,road,en,ase,0,0,1,18
48274,road,road,en,ase,0,0,2,24
48273,road,road,en,ase,0,0,3,43
48339,robot,robot,en,ase,0,0,0,18
48341,robot,robot,en,ase,0,0,1,17
48344,robot,robot,en,ase,0,0,2,63
48345,robot,robot,en,ase,0,0,3,6
48340,robot,robot,en,ase,0,0,4,50
48685,rubber,rubber,en,ase,0,0,0,20
48688,rubber,rubber,en,ase,0,0,1,1
48689,rubber,rubber,en,ase,0,0,2,6
48686,rubber,rubber,en,ase,0,0,3,24
48684,rubber,rubber,en,ase,0,0,4,15
48996,safe,safe,en,ase,0,0,0,17
49002,safe,safe,en,ase,0,0,1,1
49003,safe,safe,en,ase,0,0,2,6
48995,safe,safe,en,ase,0,0,3,29
48997,safe,safe,en,ase,0,0,4,14
49342,sauce,sauce,en,ase,0,0,0,21
49345,sauce,sauce,en,ase,0,0,1,1
49346,sauce,sauce,en,ase,0,0,2,6
49341,sauce,sauce,en,ase,0,0,3,18
49343,sauce,sauce,en,ase,0,0,4,24
49362,sausage,sausage,en,ase,0,0,0,1
49363,sausage,sausage,en,ase,0,0,1,6
49358,sausage,sausage,en,ase,0,0,2,40
49357,sausage,sausage,en,ase,0,0,3,18
49359,sausage,sausage,en,ase,0,0,4,24
49673,scold,scold,en,ase,0,0,0,1
49672,scold,scold,en,ase,0,0,1,1
49666,scold,scold,en,ase,0,0,2,18
50364,senior,senior,en,ase,0,0,0,28
50365,senior,senior,en,ase,0,0,1,28
50370,senior,senior,en,ase,0,0,2,1
50356,senior,senior,en,ase,0,0,3,18
50367,senior,senior,en,ase,0,0,4,24
50363,senior,senior,en,ase,0,0,5,9
50449,september,september,en,ase,0,0,0,18
50453,september,september,en,ase,0,0,1,22
50456,september,september,en,ase,0,0,2,1
50457,september,september,en,ase,0,0,3,6
50454,september,september,en,ase,0,0,4,24
50707,several,several,en,ase,0,0,0,1
50703,several,several,en,ase,0,0,1,18
66458,several,several,en,ase,0,0,2,11
50704,several,several,en,ase,0,0,3,15
50705,several,several,en,ase,0,0,4,11
70307,several,several,en,ase,0,0,5,-1
50814,shame,shame,en,ase,0,0,0,9
50817,shame,shame,en,ase,0,0,1,1
50809,shame,shame,en,ase,0,0,2,18
50815,shame,shame,en,ase,0,0,3,11
50813,shame,shame,en,ase,0,0,4,50
50896,shave,shave,en,ase,0,0,0,0
50902,shave,shave,en,ase,0,0,1,-1
50895,shave,shave,en,ase,0,0,2,20
50890,shave,shave,en,ase,0,0,3,18
51155,shoot,shoot,en,ase,0,0,0,21
51154,shoot,shoot,en,ase,0,0,1,21
51160,shoot,shoot,en,ase,0,0,2,1
51156,shoot,shoot,en,ase,0,0,3,24
51278,shoulder,shoulder,en,ase,0,0,0,1
51273,shoulder,shoulder,en,ase,0,0,1,18
66472,shoulder,shoulder,en,ase,0,0,2,11
51276,shoulder,shoulder,en,ase,0,0,3,15
51717,silver,silver,en,ase,0,0,0,17
51718,silver,silver,en,ase,0,0,1,17
51721,silver,silver,en,ase,0,0,2,11
51719,silver,silver,en,ase,0,0,3,24
51716,silver,silver,en,ase,0,0,4,25
51747,simple,simple,en,ase,0,0,0,18
51755,simple,simple,en,ase,0,0,1,1
51750,simple,simple,en,ase,0,0,2,21
51751,simple,simple,en,ase,0,0,3,11
51749,simple,simple,en,ase,0,0,4,-1
51874,siren,siren,en,ase,0,0,0,63
66487,siren,siren,en,ase,0,0,1,59
66486,siren,siren,en,ase,0,0,2,30
51871,siren,siren,en,ase,0,0,3,2
51872,siren,siren,en,ase,0,0,4,31
52049,size,size,en,ase,0,0,0,1
52045,size,size,en,ase,0,0,1,18
69475,size,size,en,ase,0,0,2,12
52047,size,size,en,ase,0,0,3,24
52046,size,size,en,ase,0,0,4,40
52072,skate,skate,en,ase,0,0,0,11
52053,skate,skate,en,ase,0,0,1,18
52073,skate,skate,en,ase,0,0,2,11
69476,skate,skate,en,ase,0,0,3,12
52160,skin,skin,en,ase,0,0,0,17
52159,skin,skin,en,ase,0,0,1,17
52163,skin,skin,en,ase,0,0,2,-1
52156,skin,skin,en,ase,0,0,3,8
52161,skin,skin,en,ase,0,0,4,24
52158,skin,skin,en,ase,0,0,5,43
52165,skin,skin,en,ase,0,0,6,6
52217,skunk,skunk,en,ase,0,0,0,1
52213,skunk,skunk,en,ase,0,0,1,18
52215,skunk,skunk,en,ase,0,0,2,17
52216,skunk,skunk,en,ase,0,0,3,11
52219,skunk,skunk,en,ase,0,0,4,6
52214,skunk,skunk,en,ase,0,0,5,15
52378,slice,slice,en,ase,0,0,0,1
66505,slice,slice,en,ase,0,0,1,59
52372,slice,slice,en,ase,0,0,2,18
52379,slice,slice,en,ase,0,0,3,6
52380,slice,slice,en,ase,0,0,4,6
52373,slice,slice,en,ase,0,0,5,15
52662,smooth,smooth,en,ase,0,0,0,17
52659,smooth,smooth,en,ase,0,0,1,18
52663,smooth,smooth,en,ase,0,0,2,14
52666,smooth,smooth,en,ase,0,0,3,6
52665,smooth,smooth,en,ase,0,0,4,1
52660,smooth,smooth,en,ase,0,0,5,15
52687,snack,snack,en,ase,0,0,0,15
52688,snack,snack,en,ase,0,0,1,21
52691,snack,snack,en,ase,0,0,2,1
52683,snack,snack,en,ase,0,0,3,18
52693,snack,snack,en,ase,0,0,4,6
52686,snack,snack,en,ase,0,0,5,40
52874,snowman,snowman,en,ase,0,0,0,11
66520,snowman,snowman,en,ase,0,0,1,16
66521,snowman,snowman,en,ase,0,0,2,59
52871,snowman,snowman,en,ase,0,0,3,0
52875,snowman,snowman,en,ase,0,0,4,6
52997,society,society,en,ase,0,0,0,1
52990,society,society,en,ase,0,0,1,18
52993,society,society,en,ase,0,0,2,17
66526,society,society,en,ase,0,0,3,59
52998,society,society,en,ase,0,0,4,6
52992,society,society,en,ase,0,0,5,15
53217,someone,someone,en,ase,0,0,0,18
53220,someone,someone,en,ase,0,0,1,1
53221,someone,someone,en,ase,0,0,2,6
53222,someone,someone,en,ase,0,0,3,6
53218,someone,someone,en,ase,0,0,4,24
70127,someone,someone,en,ase,0,0,5,8
53265,song,song,en,ase,0,0,0,1
53264,song,song,en,ase,0,0,1,1
53260,song,song,en,ase,0,0,2,18
53262,song,song,en,ase,0,0,3,24
53261,song,song,en,ase,0,0,4,20
53347,sore throat,sore throat,en,ase,0,0,0,1
53341,sore throat,sore throat,en,ase,0,0,1,20
53344,sore throat,sore throat,en,ase,0,0,2,24
53340,sore throat,sore throat,en,ase,0,0,3,2
53343,sore throat,sore throat,en,ase,0,0,4,31
53345,sore throat,sore throat,en,ase,0,0,5,38
53459,south america,south america,en,ase,0,0,0,17
53463,south america,south america,en,ase,0,0,1,63
53458,south america,south america,en,ase,0,0,2,20
53460,south america,south america,en,ase,0,0,3,24
53457,south america,south america,en,ase,0,0,4,29
53564,spanish,spanish,en,ase,0,0,0,11
53565,spanish,spanish,en,ase,0,0,1,11
53566,spanish,spanish,en,ase,0,0,2,1
53567,spanish,spanish,en,ase,0,0,3,6
66541,spanish,spanish,en,ase,0,0,4,59
53569,spanish,spanish,en,ase,0,0,5,6
53622,speak,speak,en,ase,0,0,0,1
53623,speak,speak,en,ase,0,0,1,1
53611,speak,speak,en,ase,0,0,2,18
53621,speak,speak,en,ase,0,0,3,24
53620,speak,speak,en,ase,0,0,4,25
53624,speak,speak,en,ase,0,0,5,6
53737,speed,speed,en,ase,0,0,0,17
53741,speed,speed,en,ase,0,0,1,1
53733,speed,speed,en,ase,0,0,2,18
53738,speed,speed,en,ase,0,0,3,24
53736,speed,speed,en,ase,0,0,4,15
53772,spell,spell,en,ase,0,0,0,21
53775,spell,spell,en,ase,0,0,1,1
53773,spell,spell,en,ase,0,0,2,24
69487,spell,spell,en,ase,0,0,3,53
53771,spell,spell,en,ase,0,0,4,15
54007,spoon,spoon,en,ase,0,0,0,1
54004,spoon,spoon,en,ase,0,0,1,9
54008,spoon,spoon,en,ase,0,0,2,1
54001,spoon,spoon,en,ase,0,0,3,18
54118,spring,spring,en,ase,0,0,0,17
54121,spring,spring,en,ase,0,0,1,11
54117,spring,spring,en,ase,0,0,2,20
54119,spring,spring,en,ase,0,0,3,24
54116,spring,spring,en,ase,0,0,4,29
54364,standard,standard,en,ase,0,0,0,28
54368,standard,standard,en,ase,0,0,1,10
54363,standard,standard,en,ase,0,0,2,2
54366,standard,standard,en,ase,0,0,3,24
54362,standard,standard,en,ase,0,0,4,18
54530,statistics,statistics,en,ase,0,0,0,17
54533,statistics,statistics,en,ase,0,0,1,1
54529,statistics,statistics,en,ase,0,0,2,8
54534,statistics,statistics,en,ase,0,0,3,-1
54531,statistics,statistics,en,ase,0,0,4,23
54763,sticky,sticky,en,ase,0,0,0,21
54762,sticky,sticky,en,ase,0,0,1,9
54766,sticky,sticky,en,ase,0,0,2,63
54761,sticky,sticky,en,ase,0,0,3,18
54764,sticky,sticky,en,ase,0,0,4,24
54767,sticky,sticky,en,ase,0,0,5,6
54787,still,still,en,ase,0,0,0,1
54781,still,still,en,ase,0,0,1,24
66555,still,still,en,ase,0,0,2,47
54788,still,still,en,ase,0,0,3,6
54780,still,still,en,ase,0,0,4,15
55189,stretch,stretch,en,ase,0,0,0,21
55191,stretch,stretch,en,ase,0,0,1,63
55192,stretch,stretch,en,ase,0,0,2,6
55193,stretch,stretch,en,ase,0,0,3,6
55188,stretch,stretch,en,ase,0,0,4,15
56076,surgeon,surgeon,en,ase,0,0,0,1
56072,surgeon,surgeon,en,ase,0,0,1,18
56073,surgeon,surgeon,en,ase,0,0,2,20
56273,sweden,sweden,en,ase,0,0,0,16
56272,sweden,sweden,en,ase,0,0,1,15
56276,sweden,sweden,en,ase,0,0,2,1
56271,sweden,sweden,en,ase,0,0,3,20
56270,sweden,sweden,en,ase,0,0,4,8
56277,sweden,sweden,en,ase,0,0,5,6
56370,swimsuit,swimsuit,en,ase,0,0,0,1
56371,swimsuit,swimsuit,en,ase,0,0,1,1
56373,swimsuit,swimsuit,en,ase,0,0,2,-1
56372,swimsuit,swimsuit,en,ase,0,0,3,1
56367,swimsuit,swimsuit,en,ase,0,0,4,63
56485,sympathy,sympathy,en,ase,0,0,0,11
56480,sympathy,sympathy,en,ase,0,0,1,18
56482,sympathy,sympathy,en,ase,0,0,2,11
56481,sympathy,sympathy,en,ase,0,0,3,40
56768,take turns,take turns,en,ase,0,0,0,1
56769,take turns,take turns,en,ase,0,0,1,1
56767,take turns,take turns,en,ase,0,0,2,11
56766,take turns,take turns,en,ase,0,0,3,11
56763,take turns,take turns,en,ase,0,0,4,24
56762,take turns,take turns,en,ase,0,0,5,20
56764,take turns,take turns,en,ase,0,0,6,7
56775,take up,take up,en,ase,0,0,0,1
56771,take up,take up,en,ase,0,0,1,9
56770,take up,take up,en,ase,0,0,2,18
56772,take up,take up,en,ase,0,0,3,22
68164,take up,take up,en,ase,0,0,4,41
56773,take up,take up,en,ase,0,0,5,24
57172,technology,technology,en,ase,0,0,0,1
57173,technology,technology,en,ase,0,0,1,6
57170,technology,technology,en,ase,0,0,2,24
57169,technology,technology,en,ase,0,0,3,25
57168,technology,technology,en,ase,0,0,4,48
57323,temple,temple,en,ase,0,0,0,17
57327,temple,temple,en,ase,0,0,1,1
57322,temple,temple,en,ase,0,0,2,17
57321,temple,temple,en,ase,0,0,3,0
57324,temple,temple,en,ase,0,0,4,24
70056,temple,temple,en,ase,0,0,5,8
57371,tender,tender,en,ase,0,0,0,11
57367,tender,tender,en,ase,0,0,1,18
57373,tender,tender,en,ase,0,0,2,11
57368,tender,tender,en,ase,0,0,3,15
57369,tender,tender,en,ase,0,0,4,11
57597,thailand,thailand,en,ase,0,0,0,15
57601,thailand,thailand,en,ase,0,0,1,1
57600,thailand,thailand,en,ase,0,0,2,63
57602,thailand,thailand,en,ase,0,0,3,6
57598,thailand,thailand,en,ase,0,0,4,24
57596,thailand,thailand,en,ase,0,0,5,15
57705,theater,theater,en,ase,0,0,0,18
57707,theater,theater,en,ase,0,0,1,24
57709,theater,theater,en,ase,0,0,2,1
57706,theater,theater,en,ase,0,0,3,19
57754,them,them,en,ase,0,0,0,1
57742,them,them,en,ase,0,0,1,18
57751,them,them,en,ase,0,0,2,15
57752,them,them,en,ase,0,0,3,24
69503,them,them,en,ase,0,0,4,12
57748,theme,theme,en,ase,0,0,0,1
57743,theme,theme,en,ase,0,0,1,18
57745,theme,theme,en,ase,0,0,2,0
57746,theme,theme,en,ase,0,0,3,24
57744,theme,theme,en,ase,0,0,4,48
57893,thick,thick,en,ase,0,0,0,9
57892,thick,thick,en,ase,0,0,1,17
57896,thick,thick,en,ase,0,0,2,-1
57890,thick,thick,en,ase,0,0,3,43
57899,thick,thick,en,ase,0,0,4,6
58077,this,this,en,ase,0,0,0,-1
58070,this,this,en,ase,0,0,1,18
69507,this,this,en,ase,0,0,2,5
58079,this,this,en,ase,0,0,3,6
66628,this,this,en,ase,0,0,4,47
58072,this,this,en,ase,0,0,5,24
58256,throat,throat,en,ase,0,0,0,-1
58253,throat,throat,en,ase,0,0,1,21
58251,throat,throat,en,ase,0,0,2,18
58254,throat,throat,en,ase,0,0,3,10
